number,id,name,speed,positionX,positionY,timestamp,lane,in,out,left_id,front_id,right_id,back_id,left_distance,front_distance,right_distance,back_distance
1202,10,traffic light,3km/h,311,322,1688833125445
1203,11,traffic light,3km/h,1036,76,1688833125445
1204,26,car,49km/h,288,546,1688833125445
1205,34,traffic light,6km/h,1259,373,1688833125445
1206,44,car,5km/h,692,426,1688833125445
1207,47,car,12km/h,634,401,1688833125445
1208,5,person,8km/h,1067,570,1688833125479
1209,6,bicycle,3km/h,1060,601,1688833125479
1210,7,traffic light,5km/h,587,321,1688833125479
1211,9,car,2km/h,1239,516,1688833125479
1212,10,traffic light,3km/h,311,322,1688833125479
1213,11,traffic light,3km/h,1036,76,1688833125479
1214,26,car,49km/h,274,548,1688833125479
1215,34,traffic light,5km/h,1259,373,1688833125479
1216,42,car,,642,401,1688833125479
1217,44,car,5km/h,692,427,1688833125479
1218,47,car,12km/h,634,402,1688833125479
1219,5,person,8km/h,1065,570,1688833125512
1220,6,bicycle,3km/h,1060,600,1688833125512
1221,7,traffic light,5km/h,587,321,1688833125512
1222,9,car,2km/h,1239,515,1688833125512
1223,10,traffic light,3km/h,311,321,1688833125512
1224,11,traffic light,3km/h,1036,76,1688833125512
1225,26,car,50km/h,260,549,1688833125512
1226,34,traffic light,4km/h,1259,373,1688833125512
1227,42,car,9km/h,643,402,1688833125512
1228,44,car,5km/h,691,428,1688833125512
1229,47,car,11km/h,635,402,1688833125512
1230,5,person,8km/h,1066,570,1688833125545
1231,6,bicycle,3km/h,1060,600,1688833125545
1232,7,traffic light,4km/h,587,321,1688833125545
1233,9,car,2km/h,1238,515,1688833125545
1234,10,traffic light,3km/h,311,321,1688833125545
1235,11,traffic light,3km/h,1037,74,1688833125545
1236,26,car,51km/h,244,550,1688833125545
1237,34,traffic light,3km/h,1259,373,1688833125545
1238,44,car,5km/h,691,429,1688833125545
1239,47,car,10km/h,636,402,1688833125545
1240,5,person,8km/h,1069,569,1688833125579
1241,6,bicycle,3km/h,1060,600,1688833125579
1242,7,traffic light,4km/h,587,321,1688833125579
1243,9,car,2km/h,1239,515,1688833125579
1244,10,traffic light,3km/h,311,322,1688833125579
1245,11,traffic light,3km/h,1037,74,1688833125579
1246,26,car,52km/h,229,549,1688833125579
1247,34,traffic light,4km/h,1259,374,1688833125579
1248,44,car,5km/h,690,430,1688833125579
1249,47,car,10km/h,637,402,1688833125579
1250,5,person,8km/h,1068,570,1688833125612
1251,6,bicycle,3km/h,1060,600,1688833125612
1252,7,traffic light,4km/h,587,321,1688833125612
1253,9,car,2km/h,1239,515,1688833125612
1254,10,traffic light,3km/h,310,320,1688833125612
1255,11,traffic light,3km/h,1037,74,1688833125612
1256,26,car,52km/h,214,550,1688833125612
1257,34,traffic light,3km/h,1259,374,1688833125612
1258,44,car,5km/h,690,431,1688833125612
1259,47,car,10km/h,638,402,1688833125612
1260,5,person,8km/h,1068,570,1688833125645
1261,6,bicycle,3km/h,1060,601,1688833125645
1262,7,traffic light,4km/h,587,321,1688833125645
1263,9,car,2km/h,1240,515,1688833125645
1264,10,traffic light,3km/h,310,320,1688833125645
1265,11,traffic light,3km/h,1037,74,1688833125645
1266,26,car,53km/h,201,551,1688833125645
1267,34,traffic light,3km/h,1259,373,1688833125645
1268,44,car,5km/h,689,431,1688833125645
1269,47,car,9km/h,639,402,1688833125645
1270,5,person,8km/h,1068,570,1688833125679
1271,6,bicycle,3km/h,1060,601,1688833125679
1272,7,traffic light,4km/h,587,321,1688833125679
1273,9,car,2km/h,1240,515,1688833125679
1274,10,traffic light,3km/h,310,318,1688833125679
1275,11,traffic light,3km/h,1037,74,1688833125679
1276,26,car,53km/h,195,551,1688833125679
1277,34,traffic light,4km/h,1259,374,1688833125679
1278,44,car,5km/h,689,432,1688833125679
1279,47,car,10km/h,642,401,1688833125679
1280,5,person,8km/h,1069,571,1688833125712
1281,6,bicycle,3km/h,1060,601,1688833125712
1282,7,traffic light,3km/h,587,321,1688833125712
1283,9,car,2km/h,1240,515,1688833125712
1284,10,traffic light,3km/h,310,318,1688833125712
1285,11,traffic light,3km/h,1037,75,1688833125712
1286,26,car,52km/h,191,552,1688833125712
1287,34,traffic light,3km/h,1259,374,1688833125712
1288,44,car,6km/h,687,432,1688833125712
1289,47,car,10km/h,644,401,1688833125712
1290,5,person,8km/h,1070,571,1688833125745
1291,6,bicycle,3km/h,1060,601,1688833125745
1292,7,traffic light,3km/h,587,321,1688833125745
1293,9,car,2km/h,1240,515,1688833125745
1294,10,traffic light,3km/h,310,319,1688833125745
1295,11,traffic light,3km/h,1037,75,1688833125745
1296,26,car,52km/h,185,552,1688833125745
1297,34,traffic light,3km/h,1259,374,1688833125745
1298,44,car,6km/h,686,432,1688833125745
1299,47,car,10km/h,643,402,1688833125745
1300,5,person,8km/h,1069,571,1688833125779
1301,6,bicycle,3km/h,1060,601,1688833125779
1302,7,traffic light,3km/h,587,321,1688833125779
1303,9,car,2km/h,1240,515,1688833125779
1304,10,traffic light,3km/h,310,319,1688833125779
1305,11,traffic light,3km/h,1037,75,1688833125779
1306,26,car,52km/h,180,552,1688833125779
1307,34,traffic light,3km/h,1259,374,1688833125779
1308,44,car,6km/h,684,434,1688833125779
1309,47,car,10km/h,645,403,1688833125779
1310,5,person,8km/h,1069,571,1688833125812
1311,6,bicycle,3km/h,1060,600,1688833125812
1312,7,traffic light,3km/h,587,321,1688833125812
1313,9,car,2km/h,1239,515,1688833125812
1314,10,traffic light,3km/h,310,319,1688833125812
1315,11,traffic light,3km/h,1036,74,1688833125812
1316,26,car,52km/h,173,552,1688833125812
1317,34,traffic light,3km/h,1259,373,1688833125812
1318,44,car,6km/h,683,435,1688833125812
1319,47,car,10km/h,646,402,1688833125812
1320,5,person,8km/h,1069,571,1688833125845
1321,6,bicycle,3km/h,1060,600,1688833125845
1322,7,traffic light,3km/h,587,321,1688833125845
1323,9,car,2km/h,1239,516,1688833125845
1324,10,traffic light,3km/h,310,318,1688833125845
1325,11,traffic light,3km/h,1036,74,1688833125845
1326,26,car,52km/h,168,553,1688833125845
1327,34,traffic light,3km/h,1259,373,1688833125845
1328,44,car,6km/h,683,436,1688833125845
1329,47,car,10km/h,646,402,1688833125845
1330,5,person,8km/h,1069,571,1688833125879
1331,6,bicycle,3km/h,1060,600,1688833125879
1332,7,traffic light,3km/h,587,321,1688833125879
1333,9,car,2km/h,1239,516,1688833125879
1334,10,traffic light,3km/h,310,318,1688833125879
1335,11,traffic light,3km/h,1037,75,1688833125879
1336,34,traffic light,3km/h,1259,373,1688833125879
1337,44,car,6km/h,681,437,1688833125879
1338,47,car,10km/h,647,401,1688833125879
1339,68,bus,,147,546,1688833125879
1340,5,person,8km/h,1069,572,1688833125912
1341,6,bicycle,3km/h,1060,600,1688833125912
1342,7,traffic light,3km/h,587,321,1688833125912
1343,9,car,2km/h,1239,516,1688833125912
1344,10,traffic light,3km/h,310,318,1688833125912
1345,11,traffic light,3km/h,1036,75,1688833125912
1346,34,traffic light,2km/h,1259,373,1688833125912
1347,44,car,7km/h,680,438,1688833125912
1348,47,car,10km/h,647,397,1688833125912
1349,68,bus,34km/h,142,547,1688833125912
1350,5,person,8km/h,1069,572,1688833125945
1351,6,bicycle,3km/h,1059,601,1688833125945
1352,7,traffic light,3km/h,587,321,1688833125945
1353,9,car,2km/h,1239,517,1688833125945
1354,10,traffic light,3km/h,310,318,1688833125945
1355,11,traffic light,3km/h,1036,75,1688833125945
1356,34,traffic light,2km/h,1259,373,1688833125945
1357,44,car,7km/h,678,439,1688833125945
1358,47,car,10km/h,648,396,1688833125945
1359,68,bus,27km/h,139,546,1688833125945
1360,5,person,8km/h,1069,571,1688833125979
1361,6,bicycle,3km/h,1059,601,1688833125979
1362,7,traffic light,3km/h,587,321,1688833125979
1363,9,car,2km/h,1239,517,1688833125979
1364,10,traffic light,3km/h,310,318,1688833125979
1365,11,traffic light,3km/h,1036,76,1688833125979
1366,34,traffic light,2km/h,1259,373,1688833125979
1367,44,car,7km/h,677,440,1688833125979
1368,69,car,,122,550,1688833125979
1369,5,person,8km/h,1070,567,1688833126012
1370,6,bicycle,3km/h,1059,601,1688833126012
1371,7,traffic light,2km/h,587,321,1688833126012
1372,9,car,2km/h,1239,518,1688833126012
1373,10,traffic light,3km/h,310,319,1688833126012
1374,11,traffic light,3km/h,1035,76,1688833126012
1375,34,traffic light,2km/h,1259,373,1688833126012
1376,44,car,7km/h,676,440,1688833126012
1377,69,car,40km/h,116,550,1688833126012
1378,70,person,,1077,525,1688833126012
1379,5,person,8km/h,1069,570,1688833126045
1380,6,bicycle,3km/h,1059,601,1688833126045
1381,7,traffic light,2km/h,587,321,1688833126045
1382,9,car,2km/h,1240,518,1688833126045
1383,10,traffic light,3km/h,310,319,1688833126045
1384,11,traffic light,3km/h,1036,76,1688833126045
1385,34,traffic light,2km/h,1259,373,1688833126045
1386,44,car,7km/h,675,441,1688833126045
1387,69,car,40km/h,110,550,1688833126045
1388,70,person,41km/h,1078,519,1688833126045
1389,5,person,8km/h,1071,570,1688833126079
1390,6,bicycle,3km/h,1059,601,1688833126079
1391,7,traffic light,2km/h,587,321,1688833126079
1392,9,car,2km/h,1240,518,1688833126079
1393,10,traffic light,3km/h,310,319,1688833126079
1394,11,traffic light,3km/h,1036,76,1688833126079
1395,34,traffic light,2km/h,1259,373,1688833126079
1396,44,car,7km/h,674,442,1688833126079
1397,69,car,40km/h,104,550,1688833126079
1398,70,person,94km/h,1077,541,1688833126079
1399,5,person,8km/h,1074,566,1688833126112
1400,6,bicycle,3km/h,1059,600,1688833126112
1401,7,traffic light,2km/h,587,321,1688833126112
1402,9,car,2km/h,1239,518,1688833126112
1403,10,traffic light,3km/h,310,320,1688833126112
1404,11,traffic light,3km/h,1036,75,1688833126112
1405,34,traffic light,2km/h,1259,373,1688833126112
1406,44,car,7km/h,673,444,1688833126112
1407,69,car,40km/h,98,550,1688833126112
1408,70,person,94km/h,1078,527,1688833126112
1409,5,person,8km/h,1075,565,1688833126145
1410,6,bicycle,3km/h,1060,601,1688833126145
1411,7,traffic light,2km/h,587,321,1688833126145
1412,9,car,2km/h,1240,518,1688833126145
1413,10,traffic light,3km/h,310,320,1688833126145
1414,11,traffic light,3km/h,1036,75,1688833126145
1415,33,traffic light,,855,284,1688833126145
1416,44,car,7km/h,672,445,1688833126145
1417,69,car,37km/h,94,551,1688833126145
1418,70,person,79km/h,1079,522,1688833126145
1419,71,car,,74,549,1688833126145
1420,5,person,8km/h,1075,566,1688833126179
1421,6,bicycle,3km/h,1060,601,1688833126179
1422,7,traffic light,2km/h,587,321,1688833126179
1423,9,car,2km/h,1240,518,1688833126179
1424,10,traffic light,3km/h,310,319,1688833126179
1425,11,traffic light,3km/h,1036,75,1688833126179
1426,33,traffic light,6km/h,855,283,1688833126179
1427,34,traffic light,,1259,374,1688833126179
1428,44,car,7km/h,671,446,1688833126179
1429,70,person,75km/h,1079,531,1688833126179
1430,71,car,33km/h,69,549,1688833126179
1431,5,person,8km/h,1075,566,1688833126212
1432,6,bicycle,3km/h,1060,601,1688833126212
1433,7,traffic light,2km/h,586,321,1688833126212
1434,9,car,2km/h,1240,518,1688833126212
1435,10,traffic light,3km/h,310,319,1688833126212
1436,11,traffic light,3km/h,1037,74,1688833126212
1437,34,traffic light,0km/h,1259,374,1688833126212
1438,44,car,8km/h,668,448,1688833126212
1439,70,person,68km/h,1080,536,1688833126212
1440,71,car,33km/h,64,549,1688833126212
1441,5,person,8km/h,1075,566,1688833126245
1442,6,bicycle,3km/h,1060,601,1688833126245
1443,7,traffic light,2km/h,586,322,1688833126245
1444,9,car,2km/h,1240,518,1688833126245
1445,10,traffic light,3km/h,310,318,1688833126245
1446,11,traffic light,3km/h,1036,74,1688833126245
1447,44,car,8km/h,667,449,1688833126245
1448,70,person,64km/h,1080,530,1688833126245
1449,71,car,28km/h,61,549,1688833126245
1450,5,person,8km/h,1076,565,1688833126279
1451,6,bicycle,3km/h,1060,601,1688833126279
1452,7,traffic light,2km/h,587,322,1688833126279
1453,9,car,2km/h,1240,518,1688833126279
1454,10,traffic light,3km/h,310,318,1688833126279
1455,11,traffic light,3km/h,1036,74,1688833126279
1456,34,traffic light,,1260,373,1688833126279
1457,44,car,8km/h,665,450,1688833126279
1458,70,person,57km/h,1081,530,1688833126279
1459,73,truck,,40,543,1688833126279
1460,5,person,8km/h,1079,565,1688833126312
1461,6,bicycle,3km/h,1060,601,1688833126312
1462,7,traffic light,2km/h,587,322,1688833126312
1463,9,car,2km/h,1240,517,1688833126312
1464,10,traffic light,3km/h,310,318,1688833126312
1465,11,traffic light,3km/h,1036,74,1688833126312
1466,34,traffic light,0km/h,1260,373,1688833126312
1467,44,car,8km/h,660,452,1688833126312
1468,70,person,53km/h,1081,526,1688833126312
1469,73,truck,52km/h,35,537,1688833126312
1470,5,person,8km/h,1077,565,1688833126345
1471,6,bicycle,3km/h,1060,600,1688833126345
1472,7,traffic light,2km/h,587,322,1688833126345
1473,9,car,2km/h,1240,517,1688833126345
1474,10,traffic light,3km/h,310,318,1688833126345
1475,11,traffic light,3km/h,1036,74,1688833126345
1476,34,traffic light,4km/h,1259,372,1688833126345
1477,44,car,9km/h,655,453,1688833126345
1478,70,person,53km/h,1081,533,1688833126345
1479,73,truck,42km/h,32,533,1688833126345
1480,74,truck,,33,533,1688833126345
1481,5,person,8km/h,1075,566,1688833126379
1482,6,bicycle,3km/h,1060,600,1688833126379
1483,7,traffic light,2km/h,587,322,1688833126379
1484,9,car,2km/h,1239,517,1688833126379
1485,10,traffic light,3km/h,310,319,1688833126379
1486,11,traffic light,3km/h,1036,74,1688833126379
1487,34,traffic light,3km/h,1259,372,1688833126379
1488,42,car,,706,412,1688833126379
1489,44,car,9km/h,651,455,1688833126379
1490,70,person,53km/h,1082,541,1688833126379
1491,74,truck,6km/h,32,533,1688833126379
1492,5,person,8km/h,1074,567,1688833126412
1493,6,bicycle,3km/h,1061,600,1688833126412
1494,7,traffic light,2km/h,587,322,1688833126412
1495,9,car,2km/h,1239,517,1688833126412
1496,10,traffic light,3km/h,310,319,1688833126412
1497,11,traffic light,3km/h,1037,74,1688833126412
1498,34,traffic light,2km/h,1259,372,1688833126412
1499,42,car,21km/h,709,413,1688833126412
1500,44,car,10km/h,647,456,1688833126412
1501,70,person,53km/h,1082,550,1688833126412
1502,74,truck,7km/h,33,532,1688833126412
1503,75,car,,462,372,1688833126412
1504,76,car,,703,413,1688833126412
1505,5,person,8km/h,1072,567,1688833126445
1506,6,bicycle,3km/h,1061,600,1688833126445
1507,7,traffic light,2km/h,587,321,1688833126445
1508,9,car,2km/h,1239,517,1688833126445
1509,10,traffic light,3km/h,310,319,1688833126445
1510,11,traffic light,3km/h,1037,74,1688833126445
1511,34,traffic light,1km/h,1259,372,1688833126445
1512,44,car,10km/h,644,457,1688833126445
1513,70,person,50km/h,1083,552,1688833126445
1514,75,car,21km/h,465,373,1688833126445
1515,76,car,9km/h,702,414,1688833126445
1516,5,person,8km/h,1073,568,1688833126479
1517,6,bicycle,3km/h,1061,600,1688833126479
1518,7,traffic light,2km/h,587,321,1688833126479
1519,9,car,2km/h,1239,517,1688833126479
1520,10,traffic light,3km/h,310,320,1688833126479
1521,11,traffic light,3km/h,1037,74,1688833126479
1522,34,traffic light,1km/h,1259,372,1688833126479
1523,44,car,10km/h,640,457,1688833126479
1524,75,car,18km/h,467,374,1688833126479
1525,76,car,9km/h,703,415,1688833126479
1526,5,person,8km/h,1073,567,1688833126512
1527,6,bicycle,3km/h,1061,599,1688833126512
1528,7,traffic light,2km/h,587,321,1688833126512
1529,9,car,2km/h,1239,517,1688833126512
1530,10,traffic light,3km/h,310,319,1688833126512
1531,11,traffic light,3km/h,1036,73,1688833126512
1532,34,traffic light,1km/h,1259,372,1688833126512
1533,44,car,11km/h,636,458,1688833126512
1534,75,car,21km/h,471,374,1688833126512
1535,76,car,8km/h,703,414,1688833126512
1536,5,person,8km/h,1075,566,1688833126545
1537,6,bicycle,3km/h,1061,599,1688833126545
1538,7,traffic light,2km/h,587,321,1688833126545
1539,9,car,2km/h,1239,517,1688833126545
1540,10,traffic light,3km/h,311,319,1688833126545
1541,11,traffic light,3km/h,1036,73,1688833126545
1542,34,traffic light,1km/h,1258,372,1688833126545
1543,44,car,11km/h,633,461,1688833126545
1544,70,person,,1082,552,1688833126545
1545,75,car,22km/h,475,374,1688833126545
1546,76,car,9km/h,701,415,1688833126545
1547,5,person,8km/h,1075,565,1688833126579
1548,6,bicycle,3km/h,1059,600,1688833126579
1549,7,traffic light,2km/h,587,321,1688833126579
1550,9,car,2km/h,1239,517,1688833126579
1551,10,traffic light,3km/h,311,318,1688833126579
1552,11,traffic light,3km/h,1036,74,1688833126579
1553,34,traffic light,2km/h,1259,372,1688833126579
1554,44,car,11km/h,629,462,1688833126579
1555,70,person,33km/h,1082,547,1688833126579
1556,75,car,23km/h,479,373,1688833126579
1557,76,car,7km/h,701,415,1688833126579
1558,5,person,8km/h,1075,565,1688833126612
1559,6,bicycle,3km/h,1058,600,1688833126612
1560,7,traffic light,2km/h,587,321,1688833126612
1561,9,car,2km/h,1239,517,1688833126612
1562,10,traffic light,3km/h,311,318,1688833126612
1563,11,traffic light,3km/h,1036,74,1688833126612
1564,34,traffic light,2km/h,1259,372,1688833126612
1565,44,car,12km/h,623,464,1688833126612
1566,70,person,77km/h,1082,529,1688833126612
1567,75,car,23km/h,482,374,1688833126612
1568,76,car,6km/h,701,415,1688833126612
1569,5,person,8km/h,1076,563,1688833126645
1570,6,bicycle,3km/h,1058,600,1688833126645
1571,7,traffic light,2km/h,587,321,1688833126645
1572,9,car,2km/h,1239,517,1688833126645
1573,10,traffic light,3km/h,311,318,1688833126645
1574,11,traffic light,3km/h,1036,73,1688833126645
1575,34,traffic light,1km/h,1259,372,1688833126645
1576,44,car,12km/h,619,465,1688833126645
1577,70,person,67km/h,1082,522,1688833126645
1578,75,car,22km/h,485,374,1688833126645
1579,76,car,7km/h,703,415,1688833126645
1580,5,person,9km/h,1079,553,1688833126679
1581,6,bicycle,3km/h,1058,600,1688833126679
1582,7,traffic light,2km/h,587,321,1688833126679
1583,9,car,2km/h,1239,517,1688833126679
1584,10,traffic light,3km/h,311,317,1688833126679
1585,11,traffic light,3km/h,1036,73,1688833126679
1586,34,traffic light,1km/h,1259,372,1688833126679
1587,44,car,13km/h,614,467,1688833126679
1588,70,person,53km/h,1082,520,1688833126679
1589,75,car,23km/h,490,374,1688833126679
1590,76,car,8km/h,705,416,1688833126679
1591,5,person,9km/h,1076,561,1688833126712
1592,6,bicycle,3km/h,1058,600,1688833126712
1593,7,traffic light,2km/h,588,322,1688833126712
1594,9,car,2km/h,1239,518,1688833126712
1595,10,traffic light,3km/h,311,317,1688833126712
1596,11,traffic light,3km/h,1036,73,1688833126712
1597,34,traffic light,1km/h,1259,372,1688833126712
1598,44,car,13km/h,609,469,1688833126712
1599,70,person,44km/h,1081,520,1688833126712
1600,75,car,24km/h,494,374,1688833126712
1601,76,car,8km/h,706,416,1688833126712
1602,5,person,9km/h,1075,564,1688833126745
1603,6,bicycle,3km/h,1058,600,1688833126745
1604,7,traffic light,2km/h,587,322,1688833126745
1605,9,car,2km/h,1239,518,1688833126745
1606,10,traffic light,3km/h,310,319,1688833126745
1607,11,traffic light,3km/h,1036,74,1688833126745
1608,34,traffic light,1km/h,1259,372,1688833126745
1609,44,car,13km/h,603,470,1688833126745
1610,70,person,59km/h,1082,540,1688833126745
1611,75,car,24km/h,498,375,1688833126745
1612,76,car,7km/h,706,417,1688833126745
1613,5,person,9km/h,1074,565,1688833126779
1614,6,bicycle,3km/h,1058,599,1688833126779
1615,7,traffic light,2km/h,587,322,1688833126779
1616,9,car,2km/h,1239,518,1688833126779
1617,10,traffic light,3km/h,310,319,1688833126779
1618,11,traffic light,3km/h,1037,74,1688833126779
1619,34,traffic light,1km/h,1259,373,1688833126779
1620,44,car,14km/h,597,471,1688833126779
1621,70,person,62km/h,1082,528,1688833126779
1622,75,car,24km/h,502,375,1688833126779
1623,76,car,7km/h,705,417,1688833126779
